lat,lon,name,category
55.8005852,37.5243281,Китони,Офис
55.800583,37.5243576,Слово,Офис
55.8085875,37.5304987,РЕСО-МЕД,Офис
55.7692401,37.6461487,ФБК,Офис
55.7687022,37.6467414,Постоянное представительство Республики Саха (Якутия) при Президенте РФ,Офис
55.6943983,37.5686382,Стройкомплектсервис,Офис
55.7031471,37.567623,Федерация независимых профсоюзов России,Офис
55.6946862,37.5680029,"ФГУП ""ЖКУ РАН""",Офис
55.6969843,37.5637442,YRD Center,Офис
55.7020895,37.5775207,Гипротрубопровод,Офис
55.6955975,37.5653951,ГИПРОНИИ РАН,Офис
55.6954499,37.5656167,Секция прикладных проблем при президиуме РАН,Офис
55.6956619,37.5653132,ИВП РАН,Офис
55.6955501,37.5654826,ИПНГ РАН,Офис
55.7619067,37.6339651,Ассоциация российских фармацевтических производителей,Офис
55.7621333,37.6354952,Ассоциация юристов России,Офис
55.6967534,37.5632858,Объединённый центр исследований и разработок Роснефть,Офис
55.6946546,37.5692673,Совет ветеранов #7,Офис
55.7355979,37.7150935,"ООО ""ГиперСталь""",Офис
55.758062,37.5519991,Жилищник,Офис
55.7767688,37.7052646,ОДС 18 Жилищник Басманного района,Офис
55.7772228,37.7045779,Издательский дом Питер,Офис
55.7720846,37.6746167,Национальный расчётный депозитарий,Офис
55.7773378,37.7047942,НПЦ Перспектива,Офис
55.7722109,37.6749478,Национальный клиринговый центр,Офис
55.7406741,37.5969598,Без названия,Офис
55.7111387,37.6681713,Отдел социальной защиты населения Южнопортового района,Офис
55.7228099,37.6268517,Мегал,Офис
55.6939249,37.5629372,Информатика и управление,Офис
55.7536049,37.6629495,Викивиза,Офис
55.8074529,37.5449625,Спортмастер,Офис
55.7841209,37.7025962,Обьединение инжинеров,Офис
55.7840877,37.70268,Тепло-арт,Офис
55.7608311,37.7307604,Центр реабилитации депо Москва-Сортировочная,Офис
55.698757,37.5791652,Институт системного анализа РАН,Офис
55.6988681,37.579202,Международный НИИ проблем управления,Офис
55.7754052,37.5495856,Технопромимпорт,Офис
55.7965548,37.5118968,"представительство АО ""Мотор Сич""",Офис
55.7965791,37.5122705,"ЗАО ""Двигатели «Владимир Климов-Мотор Сич»""",Офис
55.7979513,37.5146857,Первая Строительная компания «Атлант»,Офис
55.7862355,37.6741523,"КПК ""Эталон Сбережений""",Офис
55.8149303,37.6418261,Творческие коллективные мастерские МОСХ России,Офис
55.779863,37.6104176,1С,Офис
55.7982896,37.5800919,Солар Секьюрити,Офис
55.7911582,37.5921853,Союз ветеранов Группы войск в Германии,Офис
55.7911838,37.5921377,Norita,Офис
55.7648702,37.542179,"Автотранспортный комбинат, ФГБУ",Офис
55.7791265,37.6929908,Level Travel,Офис
55.7440646,37.6349568,"ООО ""Атон""",Офис
